0,0,0,0,0,0,0,0,0,0,0,0,0,8.206045241448E-92,1.20585150153575E-05,3.16436833811157E-125
0,0,0,0,0,0,0,0,0,0,0,0,0,1.34955577649482E-05,7.64591325099167E-79,2.38392072802515E-65
0,0,0.166497042074482,0.02982955527919,0.033209623199362,0.009580477722059,0.079072240162906,0.022439905780996,0.07836277821916,0.046304503042724,0.018155457515048,4.14168713374951E-08,3.11894948273477E-17,2.79780317050874E-53,4.95800769991485E-06,3.77718082671442E-102
0,0,0.053166780816954,0.753936178010486,0.629910857842034,0.361196119105678,0.340042966859259,0.314763181203456,0.348872552659259,0.279772819559558,0.162683613082408,0.071502234920627,0.010391818342245,8.34699601569499E-06,2.85972822398043E-06,1.8892612209825E-31
0,0,0.072549658136666,0.424554497350963,0.856833145063441,0.818749835748458,0.690083288478139,0.757135431584239,0.568742837626843,0.463336204468765,0.350307325180775,0.149072971790973,0.029839886447274,9.86113406685426E-06,1.32609387026297E-05,3.74318048013413E-06
0,0,0.09302820158906,0.372068772081067,0.813015100861099,1.36506686752905,0.986437254503655,0.959043956948954,0.881491035878761,0.628640783170823,0.511678603184529,0.21895802719288,0.039684150556868,1.60674627209247E-05,1.01182607649525E-05,3.01442534314934E-06
0,0,0.106445510901637,0.203053648539738,0.568901949528069,0.935229055284697,1.23596863591076,1.07936874909743,0.962375920833066,0.799219894560658,0.477355952887599,0.257973093116792,0.037525092374719,1.63795562861678E-05,4.10100850711255E-06,3.49478980213196E-06
0,0,0.065184141104464,0.403304161653587,0.46993552807698,0.874728096859253,0.94591885791959,1.30160106026067,1.2598273440885,0.886806704076571,0.639370852709238,0.235639452105277,0.026482369015418,1.22988529792325E-05,9.13512833417088E-06,6.02097415838912E-06
0,0,0.073284380740014,0.250601196605002,0.55031383596504,0.860723109509684,1.02522844454986,1.09255087618342,1.33171094070065,1.08841966791415,0.774616669440744,0.248915364913852,0.03863374915206,1.43626161051225E-05,1.0272156668633E-05,1.29503893416799E-05
0,0,0.099458020010617,0.318630428117135,0.381513871872194,0.658150040109606,0.852173916333324,0.932953978968613,0.960279125065648,0.953321440489605,0.608047374386594,0.286573540106506,0.031300707882819,1.62810370309725E-05,1.08243610478748E-05,6.09172338735697E-06
0,0,0.104489981265358,0.231573910004844,0.308560021750488,0.644297885168797,0.758447603584906,0.786476037982463,1.05955604184007,1.03958634135897,0.7820464300249,0.351410273686272,0.036347649735541,1.18079721296951E-05,1.18226645434458E-05,1.01613164687284E-05
0,0,0.153604988866448,0.148467399620474,0.198353235672373,0.363770275616208,0.510771211236618,0.47957539886285,0.609967625034043,0.489443616495639,0.44932040805295,0.260411894569324,0.032712755480412,1.34978303537199E-05,6.58739925151984E-06,6.65716755912865E-06
0,0,0.033265394607165,0.012914978590867,0.050576569307107,0.089881083403607,0.0999883667789,0.117670873346564,0.126585955512311,0.125729947595966,0.09512277562432,0.068008360089447,0.007198422960406,2.03019580125905E-05,8.26102155746138E-06,1.48398182163668E-05
7.60299521145736E-06,3.36326753855134E-06,7.64855295622674E-06,2.27621532264405E-05,3.14933351214398E-05,7.89308410220945E-05,7.24212841810556E-05,2.91748202958044E-05,6.61873731914089E-05,5.95693237614859E-05,7.70713499676886E-05,5.30687747550547E-05,4.66030116729831E-05,1.41633235369618E-05,2.49066205094463E-05,1.19109037525741E-05
5.78863840280149E-55,7.88785149416723E-42,2.54830412385497E-06,2.60648190953352E-05,1.68036205292059E-05,2.12446738801606E-05,3.57267602914169E-05,4.023770328994E-05,3.56401934838515E-05,3.09769252220888E-05,2.13053382126404E-05,4.49709413682317E-05,2.61368372879117E-05,1.68266203450558E-05,1.66514322038967E-05,2.60822813286115E-05
2.3572127101662E-141,9.06871674094152E-97,1.18637122150631E-89,9.39934076423345E-22,4.66000451729006E-05,4.6966401121415E-05,4.69316082196987E-05,8.42184043793238E-05,2.77788167870324E-05,1.03294377711226E-05,1.06803617525547E-05,7.26341826022827E-75,1.1007397129367E-65,1.02831671225411E-05,5.16902993520797E-49,8.28040508722867E-43
